Name	Total Score	Steric	Desolvation	Acc	Donor	Metal	Smiles
omega_161708	-101.562096	-102.717331	9.180542	-8.025301	0.000000	0.000000	CCN1C(=O)C(=Cc2cc(ccc2O)Br)SC1=Nc3ccc(cc3)OCC
omega_125705	-101.555428	-98.921379	8.062546	-2.171601	-8.524996	0.000000	CC1(OC(=O)C(=Cc2c[nH]c3c2cccc3)C(=O)O1)c4ccccc4
omega_4167	-101.544128	-102.787186	8.077569	-6.834242	-0.000272	0.000000	c1ccc-2c(c1)CCc3c2nc4c(c3c5ccco5)c(c(s4)C(=O)c6ccc(cc6)Cl)N
omega_78845	-101.544060	-103.769241	5.525061	-3.299880	0.000000	0.000000	COc1ccc(cc1COc2ccccc2F)C=C3CCc4ccccc4C3=O
omega_95880	-101.541626	-105.814880	7.756548	-3.483293	0.000000	0.000000	Cc1ccc(cc1)c2cc(c3ccccc3n2)C(=O)Nc4c(c5c(s4)CCCCCC5)C(=O)OC
omega_32620	-101.539673	-100.383698	6.645259	-7.801239	0.000000	0.000000	CCc1ccc(cc1)C(=O)c2cnc3cc(ccc3c2c4ccccc4)Cl
omega_16876	-101.524879	-105.853706	12.304565	-7.975741	0.000000	0.000000	c1ccc(cc1)n2cc(c(n2)c3cc4ccccc4o3)C=C5C(=O)N=C(S5)N6CCOCC6
omega_35145	-101.513107	-106.079651	6.618530	-2.051989	0.000000	0.000000	CCn1c2ccccc2c3c1ccc(c3)NS(=O)(=O)c4ccc5ccccc5c4
omega_156300	-101.506561	-103.853516	6.191537	-3.844583	0.000000	0.000000	Cc1ccc(cc1NC(=O)COC(=O)C23CC4CC(C2)CC(C4)C3)F
omega_4336	-101.501480	-94.674240	5.762691	-6.820004	-5.769930	0.000000	c1ccc(c(c1)CSc2ccc(cc2)N3CCCCC3)C(=O)O
omega_82246	-101.500679	-102.336342	7.607614	-6.771958	0.000000	0.000000	Cc1ccc2c(c1)c(c(o2)C(=O)c3ccc(cc3)Cl)c4cnn(c4)c5ccccc5
omega_88283	-101.499405	-105.941147	4.871336	-0.429593	0.000000	0.000000	Cc1cccc2c1nc(cc2C(=O)OCC(=O)c3ccc(cc3Cl)Cl)c4ccccc4
omega_16284	-101.491493	-100.586693	8.371496	-9.276288	0.000000	0.000000	c1ccc2c(c1)ccc3c2c(co3)CC(=O)Nc4ccccc4Br
omega_165416	-101.491486	-101.730377	9.574912	-9.336020	0.000000	0.000000	CCN1C(=O)C(=Cc2ccc(cc2OCC)OCC)SC1=Nc3ccc(cc3)OC
omega_97695	-101.489525	-97.641457	3.312786	-7.160859	0.000000	0.000000	Cc1cccc(c1C)N2CCN(CC2)C(=O)c3c(c4ccccc4s3)Cl
omega_42651	-101.489059	-103.664917	5.199092	-3.023249	0.000000	0.000000	COc1ccc(cc1)c2[nH]c(c(n2)c3ccc(cc3)C(=O)c4ccccc4)c5ccccc5
omega_112229	-101.486504	-112.659790	14.290173	-3.116877	0.000000	0.000000	Cc1c(c2ccccc2nc1c3ccccc3)C(=O)NCc4ccc5c(c4)OCO5
omega_110721	-101.482979	-100.498528	11.681897	-12.666103	-0.000240	0.000000	Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccccc2Oc3ccccc3
omega_25611	-101.480339	-98.801376	5.910796	-8.589769	0.000000	0.000000	c1cc(cc(c1)F)NC(=O)C2(C(C(C(C(C2(F)F)(F)F)(F)F)(F)F)(F)F)F
omega_166079	-101.477364	-102.337074	8.376898	-7.517185	0.000000	0.000000	c1ccc2c(c1)cccc2C=NNC(=O)CN(C3CCCCC3)S(=O)(=O)c4ccc(cc4)Cl
omega_172714	-101.476463	-104.497406	10.602099	-0.218527	-7.362615	0.000000	c1ccc(cc1)Cn2c(nnc2SCC(=O)N)c3cc(sc3N)c4ccccc4
omega_33869	-101.475815	-108.028748	6.859667	-0.306726	0.000000	0.000000	c1ccc(cc1)C(=O)Oc2cccc(c2)C=C3C(=O)SC(=Nc4ccccc4)N3
omega_44683	-101.475220	-103.341995	6.022995	-4.156220	0.000000	0.000000	COc1cccc(c1OC)CNCc2ccc(cc2)C(F)(F)F
omega_165219	-101.474480	-103.753441	11.067375	-8.788363	-0.000052	0.000000	CCN1C(=O)C(=Cc2ccc(c(c2)Cl)OCC(=O)O)SC1=Nc3ccc(cc3)OC
omega_78065	-101.472229	-98.616592	9.678425	-12.534058	0.000000	0.000000	Cc1ccc(cc1)n2c(=O)c3c4c(sc3nc2SCC(=O)OC)CCCC4
omega_124113	-101.470856	-102.969910	6.011151	-4.511962	-0.000124	0.000000	c1ccc2c(c1)CCN(C2)C(=O)c3c(c4c(c5c(nc4s3)CCCCC5)C(F)(F)F)N
omega_195972	-101.470230	-105.359383	6.686842	-0.426962	-2.370728	0.000000	CCN1c2ccc(c3c2c(ccc3)C1=O)S(=O)(=O)Nc4cc(ccc4C)C
omega_86736	-101.463356	-103.607704	5.068355	-2.924007	0.000000	0.000000	c1ccc(cc1)c2cc(c3ccccc3n2)C(=O)OCC(=O)c4ccccc4
omega_95084	-101.458931	-101.252724	5.528344	-5.734547	0.000000	0.000000	Cc1cccc(c1C)N2CCN(CC2)C(=O)c3cccc(c3)OC
omega_13198	-101.458679	-98.339470	8.550828	-11.670043	0.000000	0.000000	CCOC(=O)c1ccc(cc1)Oc2c3c4c(sc3ncn2)CCCC4
omega_157996	-101.458260	-109.205124	9.694041	-1.947178	0.000000	0.000000	Cc1cc(nc2c1c(c(s2)C(=O)N3c4ccccc4Sc5c3cccc5)N)C(F)(F)F
omega_137475	-101.455902	-103.150513	13.212996	-11.518392	0.000000	0.000000	COc1ccccc1N2CCN(CC2)C(=O)c3cnn4c3nccc4
omega_46378	-101.455124	-95.479637	11.083156	-17.058634	0.000000	0.000000	c1ccc(cc1)C(CC(=O)NCc2ccccn2)c3ccccc3
omega_173507	-101.454491	-98.754082	11.307319	-14.007734	0.000000	0.000000	c1ccc(c(c1)Cn2c3c(c(ncn3)N4CCCCC4)nn2)Cl
omega_81989	-101.448013	-105.115692	6.496947	-2.829269	0.000000	0.000000	CC(=O)c1c(cn(n1)c2cccc(c2)OC)C(=O)c3ccc(cc3)c4ccccc4
omega_101405	-101.446243	-108.041939	11.955527	-5.359830	0.000000	0.000000	c1ccc2c(c1)c(cc(n2)c3ccc(s3)Cl)C(=O)NCc4ccc5c(c4)OCO5
omega_154617	-101.442871	-99.727219	14.150535	-14.474135	-1.392052	0.000000	c1ccc2c(c1)C(=NNC(=S)NC34CC5CC(C3)CC(C5)C4)C(=O)N2
omega_161082	-101.430290	-106.433723	6.589612	-1.586179	0.000000	0.000000	c1ccc2c(c1)C(=O)C(=C(C2=O)Cl)N3CCN(CC3)S(=O)(=O)c4ccc(cc4)F
omega_114456	-101.423676	-101.743607	6.158450	-5.838523	0.000000	0.000000	Cc1ccc(cc1)c2cc(c3cc(ccc3n2)Br)C(=O)N4CCN(CC4)c5cccc(c5)Cl
omega_189381	-101.421448	-106.772995	9.219313	-3.867764	0.000000	0.000000	c1cc(ccc1F)S(=O)(=O)N(c2ccc3c(c2)c4c(o3)CCCC4)C(=O)c5ccncc5
omega_159880	-101.421051	-102.947388	12.619866	-8.696047	-2.397488	0.000000	CCOc1ccc(c(c1)OCC)C=C2C(=O)N(C(=Nc3ccc(cc3)C(=O)O)S2)C
omega_74973	-101.416145	-100.440170	22.693592	-4.574345	-19.095219	0.000000	c1ccc2c(c1)[nH]c(n2)SCc3c(nc4ccccc4n3)CSc5[nH]c6ccccc6n5
omega_105627	-101.405159	-107.744690	11.017627	-4.678096	0.000000	0.000000	COc1ccc(cc1OC)C(=O)NCc2cn(nc2c3ccccc3)c4ccccc4
omega_48754	-101.404022	-98.413979	4.048214	-7.038256	0.000000	0.000000	Cc1ccc2c(c1)-c3c(ssc3=S)C(N2C(=O)c4ccc(cc4)C(F)(F)F)(C)C
omega_8342	-101.401779	-109.247520	8.782377	-0.936633	0.000000	0.000000	c1ccc(cc1)c2cc(c(c(n2)SCC(=O)C34CC5CC(C3)CC(C5)C4)C#N)C(F)(F)F
omega_180153	-101.394035	-104.315453	3.862411	-0.940988	0.000000	0.000000	Cc1ccc(c(c1)N2CCN(CC2)S(=O)(=O)c3cc(c(cc3Cl)Cl)Cl)C
omega_100078	-101.392998	-96.874390	3.324946	-7.843557	0.000000	0.000000	Cc1cccc(c1C)N2CCN(CC2)C(=O)C=Cc3ccc(cc3Cl)Cl
omega_156307	-101.390030	-101.580231	6.114762	-5.924555	0.000000	0.000000	CSc1cccc(c1)NC(=O)COC(=O)C23CC4CC(C2)CC(C4)C3
omega_156302	-101.386780	-100.476196	6.306082	-7.216665	0.000000	0.000000	c1ccc(c(c1)NC(=O)COC(=O)C23CC4CC(C2)CC(C4)C3)F
omega_132064	-101.385292	-109.862854	13.869558	-5.391939	-0.000063	0.000000	COC(=O)C(=NNc1ccc(cc1)S(=O)(=O)N2CCc3c2cccc3)C#N
omega_11906	-101.382965	-106.371414	15.428129	-10.439679	0.000000	0.000000	Cc1ccc(cc1C)c2c3ccccc3c(nn2)Oc4ccc5ccc(=O)oc5c4
omega_161715	-101.382904	-102.029175	7.739468	-7.093201	0.000000	0.000000	CCN1C(=O)C(=Cc2cc(n(c2C)c3ccccc3)C)SC1=Nc4ccc(cc4)OCC
omega_86323	-101.380600	-104.776550	9.254593	-5.858642	0.000000	0.000000	COc1ccccc1C(=O)Oc2ccc(cc2)N3C(=O)CCC3=O
omega_195956	-101.379791	-103.084557	3.554960	-1.850198	0.000000	0.000000	CN1c2ccc(c3c2c(ccc3)C1=O)S(=O)(=O)Oc4cccc5c4cccc5
omega_843	-101.378098	-102.196060	7.499928	-6.681961	0.000000	0.000000	c1ccc(cc1)Sc2ccc(c(c2)C=C3C(=O)N(C(=S)S3)c4ccccc4Cl)[N+](=O)[O-]
omega_143841	-101.371033	-100.868362	12.727542	-4.546151	-8.684063	0.000000	COc1ccc(cc1CNc2ccc(c(c2)C(=O)O)N3CCOCC3)Cl
omega_99574	-101.368423	-106.676636	8.621178	-3.312967	0.000000	0.000000	Cc1c(c2ccccc2nc1c3ccccc3)C(=O)NCc4ccc(cc4)F
omega_166916	-101.358673	-98.656158	4.204693	-6.907211	0.000000	0.000000	Cc1cc(c(c(c1)OCC(=O)N2CCN(CC2)c3ccccc3F)C)C
omega_195703	-101.350533	-97.483757	10.777830	-4.318905	-10.325707	0.000000	CCCCc1ccc(cc1)NS(=O)(=O)c2ccc(c(c2)C(=O)O)Cl
omega_89607	-101.349144	-108.274170	10.465774	-3.540750	0.000000	0.000000	Cc1ccc(cc1)NC(=O)c2cc3ccccc3cc2OCC(=O)c4ccc(cc4)Cl
omega_157567	-101.348579	-112.807846	13.490932	-2.029157	-0.002508	0.000000	COc1ccc(cc1)c2c3c(c(sc3nc4c2-c5ccccc5C4=O)C(=O)c6ccc(cc6)OC)N
omega_167214	-101.343475	-102.032898	9.128673	-8.439249	0.000000	0.000000	CN(Cc1ccccc1)C(=O)CN2C(=O)c3ccccc3S2(=O)=O
omega_88242	-101.340767	-105.195244	4.582822	-0.728344	0.000000	0.000000	Cc1ccc(cc1)c2cc(c3ccccc3n2)C(=O)Oc4ccc(cc4)C
omega_33875	-101.340500	-99.838898	5.166080	-6.667683	0.000000	0.000000	CCOc1ccc(cc1C=Nc2c(c3c(s2)CCCC3)C#N)Br
omega_154456	-101.338120	-101.484848	8.439540	-8.274278	-0.018535	0.000000	c1ccc(c(c1)C=C2C(=O)NC(=Nc3ccccc3C(F)(F)F)S2)OC4CCCC4
omega_85501	-101.336098	-104.827744	11.041417	-7.549777	0.000000	0.000000	CC(=O)N(CN1C(=O)c2cc(c(cc2C1=O)Cl)Cl)c3ccc(cc3)OC
omega_186354	-101.334732	-99.215607	5.017068	-7.136188	0.000000	0.000000	c1ccc2c(c1)-c3ccccc3C2=C4CC(=O)N(C4=O)CCN5CCN(CC5)c6cccc(c6)Cl
omega_158646	-101.328285	-100.771172	9.859657	-10.416785	0.000000	0.000000	c1ccc2c(c1)N(c3cc(ccc3S2)Cl)C(=O)c4c(c5cc6c(nc5s4)CCCC6)N
omega_150806	-101.326935	-100.925133	3.896328	-4.291237	-0.006897	0.000000	CC(C)(C)c1cc(ccc1O)OC(=O)Cc2cccc3c2cccc3
omega_183894	-101.325462	-104.025887	7.751592	-5.050961	-0.000207	0.000000	CCNc1ccc(cc(c1=O)C(=O)C=Cc2ccccc2Cl)Br
omega_47717	-101.321007	-100.990440	3.386805	-3.717364	0.000000	0.000000	Cc1c(c(nn1CC(=O)N2CCN(CC2)c3ccc(cc3)F)C(F)(F)F)Cl
omega_85307	-101.314415	-107.324242	8.558659	-2.548821	0.000000	0.000000	c1ccc(cc1)C(=O)COC(=O)c2cc(nc3c2cccc3)C(=O)OCC(=O)c4ccccc4
omega_100281	-101.312057	-106.149200	10.286825	-5.449691	0.000000	0.000000	CCOc1ccc(cc1)c2cc(c3ccccc3n2)C(=O)Nc4c(c5c(s4)CCCCCC5)C#N
omega_63798	-101.308113	-97.196510	7.338472	-11.450086	0.000000	0.000000	Cc1ccc(cc1)C(=O)CSc2c3c4c(sc3ncn2)CCCC4
omega_163613	-101.302628	-101.077972	13.892774	-14.082837	-0.034592	0.000000	CCc1ccccc1NC(=O)CSc2nnc(o2)C34CC5CC(C3)CC(C5)C4
omega_121921	-101.299828	-99.189415	9.855556	-11.965973	0.000000	0.000000	CCOC(=O)CSc1nc2c(c3c(s2)CCCCC3)c(=O)n1c4ccc(cc4)C
omega_183923	-101.299416	-101.085869	5.507946	-5.598495	-0.123005	0.000000	c1ccc(c(c1)C=CC(=O)c2cc(ccc(=O)c2O)Br)Br
omega_187237	-101.294624	-100.785652	13.605737	-14.114710	0.000000	0.000000	Cn1c2ccccc2c3c1nc(nn3)SCC(=O)c4ccc(cc4)F
omega_182209	-101.292038	-103.306862	4.215080	-2.200253	0.000000	0.000000	Cc1ccccc1N2CCN(CC2)S(=O)(=O)c3cccc4c3cccc4
omega_172289	-101.290192	-98.910385	8.866528	-11.246326	0.000000	0.000000	CCn1c(nnc1SCC(=O)C)CN2c3ccccc3Sc4c2cccc4
